Group_Num	GROUP_NAME
01Y8077	ADAM'S RIB SMOKEHOUSE CO.
01Y8305	PRO FLEET NW
01Y8306	PRO FLEET NW
01Y8307	PRO FLEET NW
01Y8308	PRO FLEET NW
01Y8352	HELSER BROS TRANSFER CO
01Y8353	HELSER BROS TRANSFER CO
01Y8354	HELSER BROS TRANSFER CO
01Y8362	NEW NET TECHNOLOGIES
01Y8387	PLEXUS TECHNOLOGY SOLUTIONS IN
01Y8477	ADP TOTALSOURCE
01Y8895	PLAY AND LEARN DAYCARE CENTER
01Y9514	ROLLING ADZ LLC
01Y9648	TAMIE MILLIS
023000	RAILROAD EMPLOYEES NATIONAL
023111	RAILROAD
02F0430	ABOVE THE LINE NW
02F0488	KENNETH L. MINK & SONS INC
02F0769	NORTHSTAR CHEMICAL
02F0846	JOHNSEN ELECTRIC INC.
02F0891	VICTORY LANE AUTO BODY
02F0969	IMPACT GRAPHICS & PRODUCT DESI
02F1108	RELISH DIVISION
02F1120	SHEERID
02F1139	SHEERID
02F1148	SHEERID
02F1207	ADP TOTALSOURCE
02F1229	GORDON'S HEATING AND COOLING
02F1230	GORDON'S HEATING AND COOLING
02F1236	GORDON'S HEATING AND COOLING
02F1501	SLABTOWN CREATIVE LLC
02F1659	STEVEN NEAL MD
02F1713	LIFETIME EXTERIORS
02F1719	LIFETIME EXTERIORS
02F1737	LIFETIME EXTERIORS
02F1842	DR. ROBERT ALAN PRATT DMD PC
02F2113	NEWFOCUS FINANCIAL GROUP, LLC
02F2149	TRANSPARENT PROPERTIES INC
02F2224	JORDAN CREEK RANCH
02F2382	NATURTINT USA
02F2496	YREFY, LLC
02F2609	MISS BEAU MONDE INC
02F2815	PORTLAND BOTTLING COMPANY
02F2952	DELTA MANAGEMENT CO LLC
02F3197	MINERALLAC COMPANY
02F3229	NOISETTE PASTRY KITCHEN
02F3302	KILBRYDE SHARPE LLC ELOHI
02F3391	HISENSE BROADBAND INC
02F3396	ROSE GARDEN CONSULTING LLC.
02F3445	UEA-WARNE SCOPE MOUNTS
02F3683	WINDSOR SOLUTIONS INC.
02F3713	MISSION BELL
02F3741	WINDY RIVER
02F3990	M J GOSS MOTOR COMPANY
02F3991	M J GOSS MOTOR COMPANY
02F4067	CFD
02F4178	ADVANCED TECHNICAL MARKETING I
02F4565	SLICE OF LIFE
02F4573	PENDLETON VETERINARY CLINC
02F4575	PENDLETON VETERINARY CLINC
02F4580	KEEPER SPORTS PRODUCTS LLC
02F4630	KEEPER SPORTS PRODUCTS LLC
02F4633	HA'S PAINTING, INC.
02F4635	HA'S PAINTING, INC.
02F4850	ADVANCED LOCKING SOLUTIONS INC
02F4863	ADVANCED LOCKING SOLUTIONS INC
02F4868	ITS PARTNERS
02F4888	ITS PARTNERS
02F5125	HARLIN & JUNG INC
02F5208	PACIFIC COAST DISTRIBUTORS
02F5209	PACIFIC COAST DISTRIBUTORS
02F5286	MOST WANTED PANINTER
02F5495	NORTH FOREST WORKER
02F5609	CALVERT EDUCATION
02F5709	ARES SECURITY CORPORATION
02F5968	REHAB ASSOCIATES LLC
02F6038	LOPEZ TRUCKING
02F6188	YOYO YOGI
02F6339	GLOBALME
02F6346	GLOBALME
02F6461	ADP TOTALSOURCE
02F6837	TEAM CONSTRUCTION LLC
02F6878	TEAM CONSTRUCTION LLC
02F7141	ADP TOTALSOURCE
02F7222	UEA OREGON OVERSEA TIMBER CO
02F7401	ES3
02F7821	DELTA FIRE
02F8000	CHEFSTABLE, LLC
02F8028	CHEFSTABLE, LLC
02F8039	GOSERCO INC
02F8857	AIRPORT DRAYAGE
02F8858	AIRPORT DRAYAGE
02F8861	AIRPORT DRAYAGE
02F8917	ORPET
02F9202	UEA-OM STONE, INC.
02F9210	UEA-OM STONE, INC.
02F9303	DEMANDZEN LLC
02F9630	KRAEMER DESIGN SERVICES INC
02F9671	DUNNING WEALTH MANAGEMENT LLC
02F9714	LIMA USA, INC.
02F9767	SUNWEST MOTORS
02G2398	JOESCAN
02G7109	ALTSOURCE
02G7738	INTEAM ASSOCIATES,LLC
02G7787	MAINPINE, INC.
02G8584	MORRISON HERSHFIELD
02G8585	MORRISON HERSHFIELD
02H5028	WILLAMETTE VALLEY IMAGING
02H6668	THE MEDICAL RESOURCE NTWRK INC
02H7248	EASYBAR BEVERAGE CONTROL
02H7698	MATRIX CONSULTING GROUP
02H9530	COIN METER COMPANY
02J3091	RIDER LEVETT BUCKNALL
02J3092	RIDER LEVETT BUCKNALL
02J4418	DELTA DRYWALL/KT DRYWALL, INC.
02K1566	PACIFIC GULF MARINE, INC.
02K7447	SCALES LW LLC
02P2772	ADP TOTALSOURCE
02P4731	ADP TOTALSOURCE
02P7588	ADP TOTALSOURCE
02U1412	AUDIGYVENTUREGROUP
02U2100	PACIFIC FITNESS PRODUCTS
02U2167	MATHIAS MORGAN MANAGEMENT
02U2704	TRILLIUM US, INC.
02U2894	VERNADERO GROUP INC.
02U2952	HALF YARD PRODUCTIONS, LLC.
02U3376	BLOOMING NURSERY
02U3778	OSHPARK
02U3839	VERTEGY LLC
02U3963	DECISION RESOURCES
02U4582	REFINED TECHNOLOGIES INC
02U5444	TEXAS CHIP
02U5996	K&M REBAR, INC.
02U6603	AHERN INSURANCE BROKERAGE
02U7020	TRANSNATIONAL FOODS, INC.
02U7197	RAY ALLEN, INC.
02U8363	T-MOBILE USA, INC.
02U8720	ADP TOTALSOURCE
02U9135	HAM RADIO OUTLET
02U9505	EROAD
02U9507	EROAD
02U9508	EROAD
02W0205	NEXT ADVENTURE, INC.
02W0206	NEXT ADVENTURE, INC.
02W0299	TOTAL SPORTS LLC
02W1144	CORDERO PAINTING
02W1374	NANOLUMENS, INC
02W1550	NATIONAL QUALITY INSPECTION
02W1551	NATIONAL QUALITY INSPECTION
02W1758	WHEELHOUSE 2020
02W1763	PACE ENGINEERS, INC.
02W1784	PACE ENGINEERS, INC.
02W1955	B & L TRADING LLC.
02W2425	ALBERTA EYE CARE
02W2427	ALBERTA EYE CARE
02W2434	ALMA LASERS INC.
02W2641	PROVENA FLOORS
02W3057	CLAEYS CATERING INC
02W3171	DENTAL COVERAGE ONLY
02W3543	COMPASSION OVER KILLING
02W3774	RICK HUG CPA PC
02W4341	GRAIL PARTNERS, LLC
02W4553	HAWE HYDRAULICS
02W5572	NESS & CAMPBELL CRANE
02W5691	LIVE AXLE LLC
02W5692	LIVE AXLE LLC
02W5793	TIMELESS STAFFING SERVICES, LL
02W5813	TIMELESS STAFFING SERVICES, LL
02W5845	TEXICAN, INC.
02W6172	ADP TOTALSOURCE
02W6181	JETT PROLINE MAINTENANCE, COR
02W6371	FIVE STAR ELECTRIC
02W6372	FIVE STAR ELECTRIC
02W6923	B & L TRADING LLC.
02W6942	AASG
02W7205	24NOTION
02W7492	JOSEPHK JEWELERS INC
02W7861	MIROC-NICOR, INC.
02W7902	FAR WEST RECYCLING
02W8409	SHOE MILL
02W9336	NORTHWEST TOWERS
02W9450	ACMA, INC
02W9452	ACMA, INC
02W9453	ACMA, INC
02W9588	NORTHWEST TOWERS
02W9598	CONSTRUCTOR IO
02X0579	FILEVINE LLC
02X1665	UEA-LIFELINE FIRST AID, LLC
02X2659	APPCESSORI CORPORATION
02X2723	LINKEDSELLING
02X2929	ADP TOTALSOURCE
02X3179	ABP INC
02X3582	DUTCH VALLEY FARMS, LLC
02X3631	DEALERSHIP IDS, CORP.
02X3633	EXP WORLD HOLDINGS, INC.
02X3636	EXP WORLD HOLDINGS, INC.
02X3931	WELLER TIMBER CORPORATION
02X4087	ETTRO CAPITAL MANAGEMENT
02X4168	BOYS & GIRLS CLUB OF SW WA
02X4229	RSM INVESTMENTS
02X4349	MINT DENTAL WORKS
02X4422	RACO IND. CORP
02X4708	CIRCLE MEDIA INC
02X4783	ROBICHAUD BATTEN SYSTEMS INC
02X4999	KILMER VOORHEES AND LAURICK PC
02X5080	WESTSIDE CONCRETE ACCESSORIES
02X5335	ENVISION MEDIA
02X5394	DIVERSE COMPUTING INC
02X5468	WILLOW CANYON PROPERTIES INC
02X5726	RAWNATURES CORPORATION
02X6018	ADP TOTALSOURCE
02X6071	BROWN CONTRACTING INC.
02X6104	PERFORMANCE SYST INTEGRATION
02X6107	PERFORMANCE SYST INTEGRATION
02X6325	QUANTUM AUTOMATION
02X6642	BIGDELY
02X6971	RANKED MEDIA INC
02X7032	MONSOON INC
02X7164	BRUSCO TUG & BARGE
02X7223	INDEX NEWSPAPERS
02X7244	INDEX NEWSPAPERS
02X7311	LENSTEC, INC.
02X7395	7B BUILDING AND DEVELOPMENT
02X7969	BRAGGAWATT ENERGY INC
02X8056	ADP TOTALSOURCE
02X8610	ADQUICK INC
02X8830	WIND ASSOCIATES
02X8939	ENVISAGE INTERNATIONAL CORP
02X9137	ADP TOTALSOURCE
02X9170	PORTLAND ELECTRICAL CONSTR INC
02X9243	META FAB, INC.
02X9361	SKYLIGHT DIGITAL LLC
02Y0005	PORTER W YETT CO
02Y0006	PORTER W YETT CO
02Y0137	CV MEDICAL, LLC
02Y0171	EQUILIBRIUM CAPTIAL
02Y0500	SHIELDS HARPER AND CO
02Y0756	PROPERTY MARKETS GROUP
02Y0913	BLOOMING NURSERY
02Y0916	CARTER & COMPANY INC
02Y0979	CAREPAYMENT TECHNOLOGIES INC.
02Y0981	CAREPAYMENT TECHNOLOGIES INC.
02Y1139	BEGIN LABS. INC.
02Y1142	BEGIN LABS. INC.
02Y1145	BEGIN LABS. INC.
02Y1152	BEGIN LABS. INC.
02Y1159	BEGIN LABS. INC.
02Y1261	FOCUSPOINT SOLUTIONS, INC.
02Y1463	BLUE RIBBON LLC
02Y2043	A TO Z WINEWORKS LLC
02Y2127	ACS TESTING, INC
02Y2143	ACS TESTING, INC
02Y2256	OCEAN PARK MECHANICAL INC.
02Y2276	ACS TESTING, INC
02Y2280	ACS TESTING, INC
02Y2283	ACS TESTING, INC
02Y2284	ACS TESTING, INC
02Y2341	CHEIRON INC.
02Y2364	CUZZO TILE & STONEWORK INC
02Y2527	BSI COMPONENTS & REPAIR
02Y2723	MILLWORKS BY DESIGN
02Y2899	GREENLAYER
02Y2900	GREENLAYER
02Y2907	JHILL INC.
02Y3020	WAVE FORM SYSTEMS, INC
02Y3045	WAVE FORM SYSTEMS, INC
02Y3084	HELIX LEISURE USA
02Y3094	HELIX LEISURE USA
02Y3173	DESERT CANYON MORTGAGE LLC
02Y3316	BLINK CHARGING CO
02Y3317	FROELICH ENGINEERS
02Y3324	FROELICH ENGINEERS
02Y3542	UEA-FALLING SKY BREWING
02Y3647	UEA-FALLING SKY BREWING
02Y3653	SAXX UNDERWEAR USA CO
02Y3720	CORETECHS PERSONNEL
02Y3745	UEA-FALLING SKY BREWING
02Y3926	MARKET DECISIONS CORP
02Y3968	ATMOSERA
02Y3970	ATMOSERA
02Y4341	M & W FIBERGLASS, INC.
02Y4730	J KYLE HOUSE DDS PC
02Y4782	PROTOOLS
02Y4826	CLIVE COFFEE
02Y5110	UEA-RFM SEATING
02Y5143	UEA-OM STONE, INC.
02Y5146	UEA-OM STONE, INC.
02Y5208	UEA-GIBSON STEEL
02Y5211	VISION COVERAGE
02Y5226	UEA-GIBSON STEEL
02Y5228	UEA-GIBSON STEEL
02Y5271	BILLSTOWING
02Y5325	JLA PUBLIC INVOLVEMENT
02Y5432	HARTLEY CONSTRUCTION INC
02Y5455	VANTAGE HOMES LLC
02Y5515	GRANTLAND,BLODGETT,SHAW&ABEL
02Y5590	UEA-BUCKSTOP TRUCKWAVE INC
02Y5617	UEA-BUCKSTOP TRUCKWAVE INC
02Y5739	ADP TOTALSOURCE
02Y5820	ROLL TIDE PROPERTIES CORP
02Y5854	VISITING ANGELS GRESHAM
02Y5856	VISITING ANGELS GRESHAM
02Y6302	PANDA GAME MANUFACTURING LTD
02Y6461	UEA-SILVAN RIDGE
02Y6936	WIZE SOLUTIONS
02Y6979	FOUNTAIN VALLEY DENTAL
02Y7480	DEMAND DRIVEN TECHNOLOGIES COR
02Y7617	BLISS ROOFING INC.
02Y7620	BLISS ROOFING INC.
02Y7650	VANCO CONTRACTING LLC
02Y8050	PARROTT CREEK
02Y8118	DYNON AVIONICS INC
02Y8489	MONTGOMERY & GRAHAM, INC
02Y8490	MONTGOMERY & GRAHAM, INC
02Y8492	MONTGOMERY & GRAHAM, INC
02Y8493	MONTGOMERY & GRAHAM, INC
02Y8739	VISION COVERAGE
02Y8818	BRIDGE ANIMAL HEALTH, INC.
02Y8819	BRIDGE ANIMAL HEALTH, INC.
02Y9022	ADP TOTALSOURCE
02Y9317	COLUMBIA INDUSTRIES
02Y9749	ACESS SCIENCES CORPORATION
030500	UNITED STATE EMPIRE PLAN
034513	JVN UFCW LOCAL 555
039984	5RF CITIGROUP M+C RETIREES
03F0049	INNOVYZE
03F0056	INNOVYZE
03F0061	INNOVYZE
03F0126	EM DELAMAR SERVICES LLC
03F0127	EM DELAMAR SERVICES LLC
03F0728	TERRASPATIAL TECHNOLOGIES
03F0754	AIR REPS LLC
03F0775	AIR REPS LLC
03F0789	AIR REPS LLC
03F0818	MACHINES SCIENCES
03F0821	MACHINES SCIENCES
03F1015	HHM GROUP
03F1029	HHM GROUP
03F1092	RICK HUG CPA PC
03F1361	METAL TOAD MEDIA, INC
03F1786	RMC RESEARCH CORPORATION
03G0049	BRINDLE MCCORMACK PC
03G0285	RYAN D SPARKS DMD, LLC
03G2089	STRATEGIC SOLUTIONS NW
03G9511	BROWNS MACHINE
03H0005	AMERICA'S FIRST FINANCIAL CORP
03J6501	FIVE OAK FARMS
03K9703	ADP TOTALSOURCE
03M0665	ASPIRE SYSTEMS/CONSULTING
03M0994	INTREPID NETWORKS
03M2147	THM MANAGEMENT, LLC
03M4220	ALACRITY RENOVATION SVCS LLC
03M6191	SKAGGS MANAGEMENT COMPANY
03M9181	PW COMPANIES
03W9973	L&M WELDING
04535	UNITED HEALTH PASSPORT
046000	RR EE NATIONAL EARLY RETIREMENT PLAN (RAILROAD)
04W1519	RIFES HOME FURNITURE
04Y0046	UEA-EOLA HILLS WINE CELLARS
06U6093	SHELTON TURNBULL
06W1941	D&R MASONRY
06W7005	DIVERT INC.
06X9537	UEA-FIBER SENSYS INC.
07031	MEDICARE LPPO-UNITEDHEALTHCARE NURSING HOME PLAN (
07U0105	COLORCOAT, INC.
07U0292	REVUNIT, LLC.
07U0360	DEEP LEARNING ANALYTICS
07U0414	BORDERS PERRIN NORRIANDER
07U0447	BORDERS PERRIN NORRIANDER
07U0650	MPM CONSULTING LLC
07U1452	TADPOLE SWIM SCHOOL, LLC
07U1531	PATTERSON BUCHANAN
07U1983	HEMSTREET DEVELOPMENT CORP
07U2220	E-NOR INC
07U2274	TES LLC
07U2328	MOBILEONE
07U2330	MOBILEONE
07U2849	SCOTTISH-AMERICAN
07U2870	PACIFIC LUMBER CO
07U3279	PACIFIC LUMBER CO
07U3996	TREND CAPITAL HOLDINGS INC
07U4158	TALON INTERNATIONAL, INC.
07U4354	CDC DESIGNS
07U4890	S&S SEEDS LLC
07U5575	MT SCOTT SURGERY CENTER
07U6180	ENTELLIGENCE
07U6192	PORTLAND SIGNATURE PROPERTIES
07U6854	SANN IT SOLUTIONS, INC
07U6912	SECURUS
07U6940	SECURUS
07U6994	ROOTS DENTAL BROADWAY LLC
07U7210	GOLDLINE TECHNOLOGIES, INC.
07U7532	PACIFIC FITNESS PRODUCTS
07U7791	GREEN ACRES LANDSCAPE INC
07U7844	GREEN ACRES LANDSCAPE INC
07U8406	CASCADE ENTRY SOLUTIONS
07U8636	PERFECT COMPANY
07U8637	PERFECT COMPANY
07U8688	SANDERSON FIRE PROTECTION INC
07U8694	FLEET LOGISTICS INC
07U8859	CREATIVE SAFETY SUPPLY
07U9065	MOHR PARTNERS INC
07U9615	SOIGNE CORP
07U9687	BARRISTER GLOBAL SERVICES NTWK
07U9702	BIZX
07U9718	BARRISTER GLOBAL SERVICES NTWK
07U9851	CLOUDONE LLC
07U9855	CLOUDONE LLC
07U9883	SANDHAR CORPORATION
07U9994	ETHOS RISK SERVICES
07W0170	JIM TURIN & SONS
07W0301	MINUTEMAN TECHNOLOGY SERVICES
07W0377	PACIFIC BEACH TAN INC
07W0378	PACIFIC BEACH TAN INC
07W0695	TRILIX MARKETING GROUP INC.
07W1089	BLOOMING NURSERY
07W1387	THYCOTIC
07W1480	FEEDLY INC
07W1969	6062AH2BIL106 EMPOWER HR
07W2253	SURGELINE LLC
07W2622	NORDLING STRUCTURAL ENGINEERS
07W3316	ALLIED HIGH TECH PRODUCTS INC
07W3791	NATIONAL PROPERTY MANAGEMENT
07W4154	SUNSHINE EARLY LEARNING CENTER
07W5208	WECO
07W5266	PIERRY INC
07W5285	HUFFMASTER
07W5295	BELLWETHER EDUCATION PARTNERS
07W5614	AFFILIATED DISTRIBUTORS
07W5616	MEREDITH DIGITAL INC
07W5634	RADIUM ENGINEERING
07W6179	NETWORK FOR OREGON AFFORDABLE
07W6187	CHEFSTABLE, LLC
07W7188	MILLENNIUM WATER ALLIANCE
07W7540	GLOBAL BRIGADES
07W7562	BUD BELLAMY SON INC
07W7694	KENQUEST MEDICAL
07W8037	ILEVEL BRANDS
07W8168	MSM
07W8645	LA MANAGEMENT GROUP
07W9002	EYE STREET SOLUTIONS LLC
07W9216	CODY K WASNER MD
07W9298	FEDERAL SOFT SYSTEMS INC
07W9325	ADVANCED ENGINE MANAGEMENT
07W9471	PHONE.COM INC.
07W9755	EMERSON HUMAN CAPITAL
07W9925	FOUNTAINHEAD PRESS
07W9974	EL CAP HOLDINGS, LLC
07W9989	EL CAP HOLDINGS, LLC
07X0260	POLARSTONE US
07X0507	SZS CONSULTING GROUP LLC
07X0580	WESTSIDE GUTTER SYSTEMS
07X0587	THE LAW OFFICE OF JERED REID
07X0636	IDEATION
07X0891	THE TAYLOR GROUP
07X1030	STRONG REFUGE CHARITABLE TRUST
07X1061	BNAI BRITH CAMP
07X1080	CRAFT WAREHOUSE
07X1211	AMERICAN EXPEDITION VEHICLES
07X1692	CAG LOGISTICS
07X1714	CAG LOGISTICS
07X2120	ELEVATE ENERGY SERVICES
07X2267	HERBAN INDUSTRIES INC
07X2278	R&KENTERRPRISE SOLUTIONS INC
07X2473	BAKER MCMILLEN CO
07X2506	CITIZENS RX
07X2736	NORTH PACIFIC CORPORATION
07X3102	TRUSS COMPONENTS OF OREGON
07X3335	TRUSTED INC
07X3371	REED DERMATOLOGY NORTHWEST LLC
07X3586	LAB EXPRESS PORTLAND INC
07X3692	NORTH PLAINS SEED COMPANY
07X3717	AMERICAN MEDICAL LASERS LTD
07X3778	WHOLE LIFE CHALLENGE INC
07X3921	TRANSACT PAYMENT SYSTEM
07X4095	KLEIN INTERNATIONAL LTD
07X4157	NATURES PET MARKET
07X4158	NATURES PET MARKET
07X4200	PM INDUSTRIES INC
07X4209	TEDESCO AND AFFILIATES LLC
07X4217	UNITED GLOBAL GROUP
07X4237	SYNAXIS CONSULTING
07X4250	PM INDUSTRIES INC
07X4373	ROSE CITY SOLUTIONS
07X4466	BOSSA NOVA ROBOTICS INC
07X4490	J RAFE SALES MD PC
07X4577	ENVIEW INC
07X4697	ADVANCED DERMATOLOGY OF OREGON
07X4773	CTW IN DBA CASCADE TIRE PROS
07X4890	CNC
07X4995	BEST LITTLE ROADHOUSE
07X5045	BARRY R SMITH PC ARCHITECT
07X5294	MYSTERY SHACK LLC
07X5477	BERRI PRODUCTS
07X5645	OSWEGO COVE LLC
07X6269	MILLENNIUM ENTERPRISE CORP
07X6489	CAPS HOLDINGS LLC
07X6808	CLARK-KJOS ARCHITECTS LLC
07X6809	CLARK-KJOS ARCHITECTS LLC
07X6812	ADP TOTALSOURCE
07X6845	DESIGNLAB LEARNING INC
07X6939	WINDOW WORLD
07X6964	BRANCH ENGINEERING INC
07X7035	HIRINGTHING
07X7036	HIRINGTHING
07X7140	PATRIOT LLC
07X7183	PATRIOT LLC
07X7184	ASSOCIATED PLUMBING CO
07X7219	OSL RETAIL SERVICES INC
07X7221	OSL RETAIL SERVICES INC
07X7347	BRIC ARCHITECTURE INC
07X7348	BRIC ARCHITECTURE INC
07X7349	BRIC ARCHITECTURE INC
07X7394	EFI
07X7612	APGAR AND ASSOCIATES
07X7743	SHIPMATE
07X7997	BAHFED CORP
07X8080	F & H FOOD EQUIPMENT CO
07X8148	BRIGHTWHEEL
07X8545	TOPLINE COUNTERS, LLC
07X8662	DEAL POINT
07X8670	SHIBATA FLORAL COMPANY
07X8683	PROFITT LAW PC
07X8770	THE PICKS & SHOVELS CO
07X8884	THAMES TECHNOLOGY HOLDINGS
07X9332	WHITMAN PARTNERS
07X9374	WHITMAN PARTNERS
07X9602	XPEL TECHNOLOGIES CORP
07X9774	AMBER LOTUS PUBLISHING
07Y0004	OREGON AUTO DEALERS ASSOC
07Y0092	COMPOSITES UNIVERAL GROUP
07Y0233	PACIFIC NW ELECTRIC
07Y0378	CD SMITH CONSTRUCTION
07Y0464	INFINITY IMPRESSIONS LLC
07Y0863	TAKE CHARGE AMERICA
07Y0904	NETCOMPLIANCE
07Y0977	DANIEL HOUSE STUDIOS LLC
07Y1061	SAALFELD GRIGGS PC
07Y1062	SAALFELD GRIGGS PC
07Y1088	SAALFELD GRIGGS PC
07Y1409	ADP TOTALSOURCE
07Y1418	ADP TOTALSOURCE
07Y1469	RAFATI'S INC
07Y1643	TOSKR INC
07Y1956	CORNELL PAIN CLINIC
07Y2003	LINTECH INTERNATIONAL LLC
07Y2144	ADP TOTALSOURCE
07Y2190	PACIFIC WEST BANK
07Y2789	35TH AVENUE MANAGEMENT
07Y2824	TECHSPEED
07Y2846	WELLS RADFORD CORPORATION
07Y2899	THE CLIMATE TRUST
07Y3125	INDIAN CREEK FAMILY
07Y3127	CLASSIC WINES AUCTION
07Y3130	SFL SCIENTIFIC, LLC
07Y3251	HESKY-FISHER-LUKNIC-COOK LLC
07Y3279	INNER GATE ACUPUNCTURE
07Y3405	PAYCHEX
07Y3469	SOLUS INC.
07Y3495	COMPUTER TECH LINK CORPORATION
07Y3496	COMPUTER TECH LINK CORPORATION
07Y3758	THE PARKER GROUP
07Y3828	NWFEM
07Y3929	ZAPPALLAS, INC.
07Y3939	NONG'S KHAO MAN GAI LLC
07Y4239	BEIT AM
07Y4261	TRAVIS CI CORPORATION
07Y4265	TRAVIS CI CORPORATION
07Y4298	PRECISE MANUFACTURING
07Y4502	BOX FOAM
07Y4786	SURELINE BROADBAND
07Y4872	EMBARK AIR CLUB
07Y5074	MAGNA CONSTRUCTION SERVICES IN
07Y5079	SPECTRUM REA
07Y5130	TCLC
07Y5162	STARK'S VACUUMS
07Y5168	STARKS VACUUMS
07Y5169	STARK'S VACUUMS
07Y5177	STARK'S VACUUMS
07Y5178	STARK'S VACUUMS
07Y5272	TIDAL TRANSPORT & TRADING
07Y5273	TIDAL TRANSPORT & TRADING
07Y5298	TIDAL TRANSPORT & TRADING
07Y5301	TIDAL TRANSPORT & TRADING
07Y5589	CATENA MEDIA US INC
07Y5590	CATENA MEDIA US INC
07Y5642	SSJH LLP
07Y5643	SSJH LLP
07Y5665	CURLS TRANSPORTATION
07Y5790	LEVEL EXCAVATING INC.
07Y5943	QUASAR EXPEDITIONS
07Y5981	ADSCEND MEDIA LLC
07Y6056	BITCLAVE, LLC
07Y6354	HARBOR INDUSTRIAL SERVICES
07Y6703	RERUN
07Y6728	PEARL DISTRIBUTING LLC
07Y6729	PEARL DISTRIBUTING LLC
07Y6833	ELEARNING INNOVATION LLC
07Y6959	CANARD
07Y6961	CANARD
07Y6999	EMPORIUM PRESENTS
07Y7030	BRIGHTEN MONTESSORI
07Y7412	COLORCOAT, INC.
07Y7454	ANIMAL CARE GROUP
07Y7577	H.R.A.O.W. INC DBA HR ALLIANCE
07Y7910	THE CARPENTER HOTEL
07Y8050	FULLY BELLY FARE DELIVERY LLC
07Y8117	NORTHWEST NEIGHBORHOOD HOSP
07Y8124	NORTHWEST NEIGHBORHOOD HOSP
07Y8126	NORTHWEST NEIGHBORHOOD HOSP
07Y8127	NORTHWEST NEIGHBORHOOD HOSP
07Y8596	DR N GYN, LLC
07Y8644	THREAT SWITCH LLC
07Y8802	VIRALSWEEP
07Y8992	CICS EMPLOYMENT SERVICES
07Y9094	FACET WEALTH
07Y9108	JAMES BELL ASSOCIATES INC
07Y9141	EVENLYODD, INC. DBA KNACK
07Y9143	EVENLYODD, INC. DBA KNACK
07Y9380	SPLC
07Y9775	MORELAND CROSSING LLC
07Y9858	GALENA CORP
07Y9899	BRIDGETOWN LOFTS LLC
07Y9941	ADP TOTALSOURCE
07Y9954	BUSTOS GROUP LLC
07Y9966	SOCIETY OF ST. PIUS X
07Y9986	FABULICIOUS CUPCAKES
08G1041	INFOTECH
08G2205	DUNNCARNEYALLENHIGGINS&TONGUE
08G2222	DUNNCARNEYALLENHIGGINS&TONGUE
08G3271	CURRENCY EXCHANGE INTL CORP
08G4828	CONTROL TECHNOLOGIES
08G5859	MOVING PICTURE INSTITUTE
08G6596	M & W FIBERGLASS, INC.
08G9366	MOSAIC
08H1886	INSIGHTEC INC
08H3106	COATES KOKES
08H8884	VINTECH SOLUTIONS
08J2603	EAI INFORMATION SYSTEMS
08J2604	EAI INFORMATION SYSTEMS
08J7966	GOODWILL INDUSTRIES OF EAST TX
08J8321	ENERGYSEC
08K5866	B&G BUILDERS, INC.
08K6781	MURASE ASSOCIATES
08K7336	SANDY AUTO BODY
08K8741	GIRLS ON THE RUN INTERNATIONAL
08M1558	GEOBRUGG NORTH AMERICA,L.L.C
08M7508	OUTHOUSE, LLC
08N5318	PRECEPT MARKETING GROUP
08N5501	IMMIGRATION LAW GROUP LLP
08N5981	MT. HOOD ENT & ALLERGY
08N6554	PACIFIC BOATLAND
08N7589	NCHM INC
08N7756	TECHNOLOGY UNLIMITED
08N9140	PLANTSMART LLC
08N9852	ROCK CREEK GROUP
08P0877	OLYMPIA MEATS, LLC
08P0879	OLYMPIA MEATS, LLC
08P1115	CREATIVE SAFETY SUPPLY
08P1454	TROUTWOOD, INC.
08P1980	THE HASSON COMPANY
08P2265	SPIEGEL&MCDIARMID
08P3024	GERMAN INTERNATIONAL SCHOOL
08P3270	WESTWARD BON INC.
08P3460	NORTH, INC.
08P3782	CREW WEST INC.
08P3872	CREW WEST INC.
08P4073	ACME HOLDINGS, INC.
08P4884	SPATIALLY, INC.
08P5057	GLOBAL MAPPING SOLUTIONS
08P5075	PGTEK
08P6197	EMPIRE PAINTING
08P6198	EMPIRE PAINTING
08P6783	NETWORK MGMT & CONTROL
08P6929	CUTTING EDGE FEDERAL CREDIT
08P6970	POINTIL SYSTEMS INC
08P6971	POINTIL SYSTEMS INC
08P7041	J&D FERTILIZER, LTD.
08P7115	BEOVICH WALTER & FRIEND
08P7703	BIOSTRATEGIES GROUP INC
08P7770	PHARMACEUTICAL STRATEGIES
08P8035	GLOBAL PATENT SOLUTIONS, LLC
08P8036	GLOBAL PATENT SOLUTIONS, LLC
08P8037	GLOBAL PATENT SOLUTIONS, LLC
08P8164	ADP TOTALSOURCE
08P8237	ADP TOTALSOURCE
08P8276	CE LEARNING SYSTEMS
08P8721	MACADAM FLOOR AND DESIGN
08P8722	MACADAM FLOOR AND DESIGN
08P9026	ACME ATRONOMATIC
08P9118	EVENSON LOGGING CO.
08P9561	LINGOTEK
08P9759	ANCTIL HEATING & COOLING, INC.
08P9760	ANCTIL HEATING & COOLING, INC.
08R0477	E-COM SOLUTIONS
08R6457	TRADEFORCE
08R8655	FP TRANSITIONS
08R8656	FP TRANSITIONS
08R9482	UNITED GLOBAL GROUP
08R9868	EQUILIBRIUM CAPITAL
08R9869	EQUILIBRIUM CAPITAL
08R9870	EQUILIBRIUM CAPITAL
